NOT,NOT,أشتاقتلك يا نسيم الورد لا هب الهبوب يا شعاع الشمس من بعد المطر يا دواء همي وغمي والكروب يا صديق الدهر يا ضوء القمر يا حنين الشوق يا نبض القلوب يا حبيب الناس يا تاج البشر
NOT,NOT,ألف سلامة عليك يا ساسي يا نجم يا كبير يا مايسترو. خير خير هنكسب إن شاء الله.
NOT,NOT,اللهم جبرا يليق بجلالك وعظيم سلطانك يا رب العالمين يا أجود الاجودين يا ارحم الراحمين يا الله يا رحمن يا رحيم يا ذا الجلال والإكرام والعزة التي لا ترام اللهم عزا وتأييدا ورفعة وفتح وبركة وقبولا دنيا وآخرة URL
NOT,OFF,@USER يا مختلط يا مختلط يا مختلط الزمالك بيقع اللاعيبه تعبت جروس عنييييييييييييد الفرق بقت عارفه طريقه لعبك وبقيت عارفه تغيراتك كلها حاجه تقرف
NOT,OFF,RT @USER: انا يا حاجه من الاتنين يا اكون مفرفشه و لضحك و بشغل اعاني و أرقص يا القى نكديه و متعصبه و مش طايقه نفسي و ممكن اكرهك فعيشتك…
OFF,NOT,RT @USER: هيا اقتلوني شهيدا وحيدا. ... هيا اقتلوني يا أنجاس يا عبيد إبليس ويا تلاميذ إبليس الأنجاس.<LF>هيا اقتلني يا سيسي عرص ابن ح…
OFF,NOT,@USER يا منافق يا كذاب يا دجال شو دخل اتباع اوجلان بدين الآخرين ومذهبهم ...هذه الطفلة عدوتكم لانها ترفع علم السعودية وانتم من تنظيم اخوان المنافقين
NOT,NOT,RT @USER: مبروووك يا الأبيض عقلبتوا النتيجة يا رجال العميد يا أبطال ، وهاردلك كاظمة ، الخبيزي كان أفضل لاعبي وسط كاظمة .
NOT,NOT,ويكند يا راحتك يا معدلك 😪💔. @USER @USER
NOT,NOT,يارب يا اتخرج يا تاخدنى بقى 😭⁦🤦🏻‍♀️⁩
NOT,NOT,السلام عليكم<LF>يا مدراء المياه يا قوم يا عمال يا سماكرة<LF>مله افعلو حل <LF>لنا شهر بلا مي <LF>طيب على الاقل امنعو بعض مدراءكم يشخطو تراخيص لاصحاب العشوائي بمد بيبات هلى حسابنا <LF>ماجد عزان<LF>عدلي بن زيد<LF>م.مازن السقاف<LF>Zain... URL
NOT,NOT,@USER عيب عليكم تكتبون ازعاج و تشويش والامر متعلق بقراءة قران يا وزاره يا شؤون اسلامية ربنا يستر بس 😂
NOT,NOT,@USER @USER هذا واضح نظامه يا اكمل يا اخرب تصرفاته اليوم واضح جاي يخرب وم يهمه الكيان !! ورحيله بأذن الله قرب لو م نحقق ولا بطوله رحيله بطوله بالنسبه لنا وسيبقى نقطة سوداء بتاريخ الهلال
NOT,NOT,يا #صباح_الخير يا طلة الصبح السعيد❤️
NOT,NOT,@USER @USER الحساء شوربة يا غالي ، يا تقول الحسا ولا الاحساء
NOT,NOT,@USER يا صاحبة قلبي البعيدة يا خريجتي الحلوة 🎓ابتسمي وافرحي يا احلى خريجة ...💛<LF>الف مبروك تخرجك🎓💛
NOT,NOT,يا منظمة حقوق الإنسان يا أمم يا متحده إلي متي تصبرين علي الطاغيه
NOT,NOT,@USER ويخليكي لينا يا ميمتي يا روح قلبي ♥️♥️♥️
OFF,NOT,يا ريت الدكاترة السكر اللي بتبعت لنا في ال others ده مش وقت شقط اقسم بالله هنموت كلنا ، ربنا هيغضب عليكوا هتروحوا فين ابعد ما روحتوا يا بُعدا يا ولاد البهيمة ؟
NOT,NOT,RT @USER: @USER يا عباد الخير يا من تعبدون الله بحق انا لي مدة وانا استغيث من اجل انقاذ زوجتي باجراء لها عملية جراحية على…
NOT,NOT,اللهم يا ذا العرش المجيد يا فعالا لما تريد نسألك بحبك السابق في (يحبهم)وبحبنا اللاحق في(يحبونه) ان تجعل محبتك العظمى وودك الاسمى شعارنا و دثارنا يا حبيب المحبين يا انيس المنقطعين يا من هو عند قلوب المنكسرين تولنا بالهدايه و الرعايه و الحمايه و الكفايه. 💚
NOT,NOT,@USER انت تشرف أي مكان يا بو حميد يا غالي وربنا يوفقك دايماً إن شاء الله
NOT,NOT,«يا ولاء يا ولاء يا إنك حطّيتِ نفسك بموقف لا تـحسدين عليه».<LF>- كلامي لنفسي قبل شويا.
NOT,NOT,اللهم ارزقنا سلامه الصدر ونقائه وفطرته وارفع عنه الهموم والغموم والكرب والضيق والحزن واجعله كأفئده الطير وأحفظه من الكسر ومن الألم وراضينى وارضى عنى واجبر خاطر هذا القلب فأنا عبدك الفقير يا ودود يا لطيف يا كريم
OFF,NOT,@USER ايوة يا بائسة يا حزينة ياللي شفايفك شققت من قلة البوس
NOT,NOT,بعد ما تذكرت انو باقيلنا مباراه في الكاس معاهم <LF>كان ودي نطلع بكاس وبقاء في الممتاز ، بس شكلها يا هذي يا هذي 🤭😢💔 URL
OFF,NOT,@USER يا ذليل يا رخيص ، دائما تتمسكن
NOT,NOT,@USER ربنا يديك على أد نيتك يا جاساما يا بن حوا وادم اللهم امين
NOT,NOT,RT @USER: يا عمري يا عميد النوادي 💛
NOT,NOT,أنتَ يا رُبّان هذا الكَون يا فُلك النّجاة❤.<LF>#ياصاحب_الزمان
NOT,NOT,@USER يا دللي يا انا كيف هيك ... 😩....
OFF,NOT,@USER لا تربطنا علاقة مع هؤلاء، لا يغرنّكم يا اتحاديين ما يفعلونه الاعلاميين المتلونين !<LF>جمهور الاتحاد لا يهمه الا الاتحاد فقط يا منحطين يا إمّعات، لا تستغلون انحطاط بعض الاعلاميين الاتحاديين ارجوكم !!<LF>تغنوا بالهلال فقط اذا لزم الأمر، ولا تشرك
NOT,NOT,RT @USER: يا دافع البلا ....... يا كافي ...... ياخزياه ...... يالله لا تعاقبنا ...... هذي مقولات معروفة عند كبار السن وقت المصائب…
OFF,NOT,@USER @USER ي غبي انت تقول المبارة انتهت 6 طيب اذا الاهلي انسحب كانت النتيجة النهائية 3-0 وكان الاهلي جات عليه عقوبات اعلاها شطب النادي و ادنادها الهبوط ولا شيء من هذه صار 😂😂😂<LF>بطّل كذب يا فقراري يا اللي بطولات الشلهوب اكثر من ناديك ✋
NOT,NOT,افضل رد علي الكلام اللي عمال يتقال عليا واللبخ وشغل الحلق حوش دهه أني مردش اهه والله مردش نهائي وأركز في القعدة الحلو مع الناس الجميلة يا عّم سعد يا عيسي ونشوف هيافتنا وتفهتنا وشكرا جدا للمعلم محمود ابو اسماعيل وشهرته ابو سامية 😂😂✌️☕️
NOT,NOT,صباح الخير يا خريجة يا اللطف من الورد..<LF>🎓💛.<LF>@USER @USER @USER @USER @USER @USER @USER @USER
NOT,NOT,رافضك يا زماني يا اواني يا مكاني ..
NOT,NOT,@USER يا حبك للشو يا بلوتو !!!!
NOT,NOT,RT @USER: عمري يا الإتي يا كبيرر #الاتحاد_النصر URL
NOT,OFF,@USER يا تكسب يا تخسر ترامب قرر ان يكسب بكل بساطه
OFF,NOT,@USER @USER يا بيروت يا عزيزتي هودي اْبواق فارغة وراءهم الغرب واميركا ومملكة الاءجرام الًوهابية والجهل ،وبن في ممالك ومصالح هناك تعصًبً،ولكنهم مدعومون من امثال ريفي ودريان والرافعي وهم حميعا يقبضون من الخليج الذي تاًءمره اميركا ، الحل ب سن قو
NOT,NOT,@USER عشان يا نسمع اليسا يا نصير ما نسمع
NOT,NOT,RT @USER: يا ذا الجلال اللي عروشك فوق واملاكك حدر<LF>مهما تسامت به عروشه مستحيل يطولها<LF>يا حي .. يا قيوم .. يا ذا الأنافة .. والكبر<LF>مانافسك…
NOT,NOT,@USER يا بعد جبدي يا فوز،بقدر مدحك لي ولا بشتمك🥵♥️♥️♥️
NOT,NOT,RT @USER: -الساعة اللي بتكلم فيها باينة يا حسن؟<LF>-باينة وقمر يا باشا URL
NOT,NOT,يا غالي انشغل بالي يا غالي — 🙄🙄 URL
NOT,NOT,@USER احلى مسااا ع الناس البائسه 💃😂😂<LF>وانت طيب يا ولا يا صديق والله ربنا ما يحرمنى منك يا رب ويسعدلى قلبك ويخليكى ليا 🌷💙😘😍
OFF,OFF,@USER اتعالج يا فطوطه يا حقودى يا مريض
NOT,NOT,@USER آه يا شموخ يا صاحبة النيّة البيضاء و القلب النقّي ، قلبي يرعاك إن ما رعَتك عيوني❤️
NOT,NOT,""" يا تبعد يا تثبتلي العكس """
OFF,NOT,الحمدلله الحمدلله الحمدلله 💛💛 <LF>هذا الاتحاد يا جاهل هذا الإتحاد يا ناسيين 💛🖤
NOT,NOT,يا ساتر يا رب عظيم يا صلاح 😍 URL
NOT,NOT,@USER رحمك الله يا ابي وغفرالله لك ووسع عليك قبرك فكم رأفت وحنوت وكم أعطيت وبذلت وكم نصحت وأخلصت فلك مني كل الحب والتقدير والإجلال يا تاج راسي يا ابي. وقل ربي ارحمهما كما ربياني صغير
NOT,NOT,تعالي فى حضننا الدافي ضمينا وخدينا يا سينا<LF>قالوا الحياة غالية. قلنا الشرف أغلى<LF>بلادي يا بلادي يا عيون قمر الربيع<LF>أندهي يا بلادي يجاوبك الجميع<LF>وصباح الخير يا سينا رسيتي فى مراسينا<LF>تعالي فى حضننا الدافي ضمينا وخدينا يا سينا #تيران_وصنافير_مصرية URL
NOT,NOT,وابقى ماشى بالعجلة فى حالى فى امان الله ويدخل فيا بقرة .. 😒😒<LF>ارحمونا يا جدعان .. يا ناس يا شر كفاية قر 😂😂😂😂😂😂😂
NOT,NOT,عمر يا سعيد<LF> عمر يا سعيد<LF>عمر يا سعيد<LF> عمر يا سعيد<LF>عمر يا سعيد<LF> عمر يا سعيد<LF>🔥🔥🔥
OFF,NOT,تعالي يا محرومه يا مشتهيه<LF>حسابك خاص لا تخافي <LF>تعالي بكل سرية و ثقه<LF>نقطه ع الخاص او تفضيل<LF>زبي كسي ممحونه مشتهيه نهود كسك زبك سكس كتابي 👙معصيتي راحتي جده👩🏼
OFF,OFF,@USER تسامح ايه يا ولاد الجزمه يا اوساخ ده ناقص تقدموا اعتذار ل ابو لهب ومراته
NOT,NOT,RT @USER: يا بسمةَ مسـائيْ يا كل شيءٌ أحبهٰ ...!!✨♥️<LF>#مسـائي_انت 🕊💕 URL
NOT,NOT,يا بعـض منـي و يا كـل قلبـي و أشيائـي💙
NOT,NOT,يا بتفكر .. يا بتحس .. ما فيك توقف بالنص 👌🏻💙<LF>URL<LF>#بانتظار الجميلة المتجددة نادين ب خمسة ونص👌🏻💙
NOT,NOT,اليوم يا سعادة يا تعاسة و مافيه خيار ثالث...
NOT,OFF,انتبه من طيحة ماعاد منها قومه. وانتبه من قومة مجلاسك أبرك منها المواقف تمسك الرجال من حلقومه. يا يداحمها بجنبه يا يجنب عنها
OFF,OFF,@USER يااوسخ ممما من في المجرمة يا قتله يا مجرمين يا تجار الدم
NOT,NOT,@USER يا كثر جمايلك علينا يا المعيوف💙💋❤️
OFF,NOT,الله أكبر عليكم يا روتانا يا مجرمين @USER URL
NOT,NOT,اللَّهم أغسل قلوبنا من أوجاعها <LF>وأرزقُنا من فيض كرمك سعادةً لا تنْقطع <LF>وأشرح صدورنا ويسر امورنا <LF>اللهم صبحنا صباحاً تنشرح فيه الصدور<LF>وتقبل فيه التوبة وتتسع فيه الأرزاق<LF>ياخير من سئل وأكرم من أعطى <LF>يا حي يا قيّوم <LF>اللهم امين
OFF,NOT,RT @USER: أمشي يا فرده وتعال يا فرده وسقطت يا أبو قِرده 😂 URL
NOT,NOT,مع الملك بذات نفسه#الملك لير شرفلي اني اعرف الانسان والاجمل اني استطيع التواصل معه ربنا يخليك يا يحيى يا فخراني لانك قيمة كبيرة❤️❤️ URL
OFF,OFF,الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري الله يلعنك يا الغيري
OFF,NOT,@USER اجمل شي انك تكون مروق وتجلد الخدم يجوك بسطولهم والخرق على اكتافهم والفيري في جيوبهم وكل ردهم<LF> يا صفر اسيا يا موسم صفري
NOT,OFF,@USER @USER لاكن انتت يا عمري غير طبعا يا حياتي غير<LF>حيااك الله في انتطارك بس هات معك البربيش الي قلتلك عنه بتلاقيه بسوق العبور اخر مره اشتريت من هناك او ب العتبه
NOT,NOT,يا سيدة الغنج يا ناعمة العود♥️.
NOT,NOT,RT @USER: ياااا جامععع يا رقيييب يا رب يا رب يا رب تلقاهوووووو يا ربببب يا رببب ياخخخ URL
NOT,NOT,RT @USER: الأمل فيك يا سون يا حبيب قلبي URL
NOT,NOT,RT @USER: يا الله رحمتك يا الله قوه من عندك يارب يارب يارب🤲🏻💔
NOT,NOT,RT @USER: عمر السعيد هدف واسيست بيقول لجروس <LF>I am the best<LF>عمر يا عمر بنحبك يا عمر <LF>#عمر_السعيد URL
NOT,NOT,RT @USER: يا طيرة طيري يا حمامة URL
OFF,NOT,RT @USER: يا فضايح يا مهازل اليكم مقطع بروفات خالد عبدالرحمن في جازان ..<LF>فشلتونا وفضختونا وسرقتونا عليكن من الله ما تستحقون.. <LF>مأخوذ ا…
NOT,NOT,"- كلمة ""أرن ؟"" يا بتبسطك يا بتخليك ما تدخل عالمحادثة ساعتين🙆."
NOT,NOT,RT @USER: اللهم يا كريم، يا عظيم، يا غفور، يا رحيم، اغفر لموتانا ولموتى المسلمين، اللهم وسع قبورهم، واغفر ذنوبهم، ونقهم من الذنو…
NOT,NOT,@USER الله يبارك فيكي يا بسنت يا جميلة وبنا يخليكي💙😍🖤
OFF,OFF,@USER @USER @USER @USER @USER @USER @USER وسخ وليس وصخ هاه مين الوسخ فينا يا نجم يا ساحلي يا تونسي
NOT,OFF,RT @USER: حلمك يا عمر يا لطفي حقيقة مش خيال<LF>#دام_الثبات_اهلي_البطولات
NOT,NOT,@USER بس عيب اللي يصير من الجحد والنكران يا نشجعه يا نسكت اما النكران ذا عيب
NOT,NOT,من زمان ما قلتها لذلك مساء ال يا لبى النّاعسة وراعيها يا لبيه
OFF,NOT,@USER وينك يا كوهين يا بن الكلب..<LF>لا تسب العرب... أفضل سلالة بشرية تمثل الجنس البشري ع الكرة الأرضية هم العرب.<LF>فيها الاسود و الابيض و الحنطي.و و و <LF>عينة من الكرة الأرضية لا تتواجد في أي فئة أو دولة.<LF>العرب يحبهم الله وميزهم على كل أجناس الأ
NOT,NOT,RT @USER: يا كثر الكلام و يا قلّ الافعال!
NOT,NOT,ياوطن المتعبين يا آخر الطلقات يا مِلحَ وجهك فوق الجرح يا أغبى مغامرة أفضت لافلاسي يا كل هذا القلب يا كل الجراح التي برئت وكل التي تهب الألم يا قاب قوسين يا من يُقبلُ للوداع أناملي يامنتهى شوقي.
NOT,NOT,@USER قول يا جامع يا رقيب ان شاء الله ح تلاقيها
NOT,NOT,الله يا قمره ليالي نجد يا ضي الهنا<LF>والله لو طالت ليالي ما انسى انا<LF>ليلة صفاك وعمري معاك<LF>اشتاق يا قمره لضيك واسهر الليل
OFF,OFF,@USER @USER يا متطفل يا متخلف اولا انا مش بكلمك وانت مش فاهم انا اقصد ايه اصلا بقميص النوم خليك في حالك متبقاش متطفل زي الحشرات
OFF,NOT,@USER @USER الزنجي الغدار يا الهولك كان صاحبي زمان هذا را في بينا حتي أدويه و عنادات عقله 😂 والله وحشني موت يا عبد العبيد يا ورق يا فلوس
NOT,NOT,يا اخي يا اخي يا اخي يا اخي بقي يا اخي شوف
NOT,NOT,ولا يا ولا يا عرباااوي يا صاالح
NOT,NOT,RT @USER: زوجي المستقبلي ؟ يا نطبخ مع بعض يا نموت يوعع مع بعض شغل اكرف بروحي وانت يالس فالصالة مانبا.
NOT,NOT,من بين كل صيحات الثوار و عبارات المتظاهرين يبقى متظاهري سوريا (ايام ما كان فيها مظاهرات) هم الأقرب الي قلبي بنداء متفرد.<LF>( يا الله مالنا غيرك يا الله)
OFF,OFF,@USER اكل تبن يا قطري يا جحش الشعب السعودي وحكامه روح واحده خلك في الشبك URL
NOT,NOT,@USER و الله إنها اكبر إهانة للثورة ان يتوفى اول مؤسسيها في المنفى. ربي يرحمك يا أب الثورة يا عباسي يا مدني ظلموك ظلما لا تتحمله الجبال.
NOT,NOT,يا دافع البلاء يا الله. URL
NOT,NOT,RT @USER: يا اماكن ، يا مدينه ، يا ظروف <LF>حني لنا وأجمعينا..
NOT,NOT,خماسية جزراوي صداع العيناوي و خماسية الشارقة على الهلال و خماسية اهلي جدة و كلاسيكو أهلي دبي و العين و ديربي جزراوي سداسية و وحداوي و الظفرة للطفرة يا للهول يا بل هول وي رب العالمين نكتة استغفرالله العظيم أسف و خماسية السد على الهلال و الهلال على السد في قطر رياني
NOT,NOT,والله لم انكسر بقدر انكساري و اهتزازي وحزني الا بموتك يا ابي ، و لا كنت أتصور بان الحياه بهذا السوء بدونك ، كل المطارح بتبكي ارجع واقعد مكاني ، قلبي انكسر بدونك ارجع وعمر مكانك ، حزني ورايه كظلي - دمعوي ما تساوي أحزاني 😭.<LF>الله يرحمك يا سندي و يا صديقي و قدوتي و اماني.
NOT,NOT,RT @USER: بسم الله الرحمن الرحيم<LF> القيادة يا شباب القيادة يا شباب القيادة يا شباب القيادة يا شباب القيادة يا شباب القيادة يا شباب الق…
NOT,NOT,دا اللي بهري فيه .. يا عسكر يا اخوان .. ما ينفعش اكون شعب وليا رأي معارض لوحدي من غير ما اكون منتمي لاي فصيل .. 🤔 URL
NOT,NOT,يا ناراً تجتاحُ كياني يا فرحاً يطردُ أحزاني يا وجهاً يعبقُ مثلَ حقول ِالوردِ🖤🎻.
NOT,NOT,RT @USER: يا لومي يا جميلة وانتي طيبه يا روحي ، تسلميلي ياروحي بحبك اكتر 😍🥰🥰 URL
NOT,NOT,@USER طيب الناس ال بتغلط دي تظهر يا حوده يا قمر واضح انه محترم جدا
OFF,NOT,تكفون وش هالمود الععالي اهخ منك يا اختبارات يا كلبه مخليتني حياة الفهد😡
OFF,NOT,@USER لأااا ماينفعش خلاص...سامحناكي كثير وانتي مصممه علي الاهانه ..لازم تتعاقبي...الاعتذار مش كفايه.....دي مصر يا رمم يا جربوعه.. مصر اللي عملتك نجمه ...تهينيها ياعره
NOT,NOT,@USER @USER عطيتنا بلوك وجاي بحساب جديد يا مروح يا ابو ريحه مسوي ذكي انت ووجهك😂😂😂😂
NOT,NOT,أين أجدك يا الله؟<LF>- يا موسى أنا جليسُ من ذكرني وحيثما التمسني عبدي وجدني يا موسى أنا عند المُنكسره قلوبُهم .
OFF,OFF,@USER @USER قالها لهم بصراحه .. يا احكمكم يا اقتلكم😂 شوفي مرحلة مرسي سيئه والإخوان فاشلين في السياسه ممكن اقتصاديا عندهم عقول وممكن ينجحون بس في العمل السياسي فاشلين لكن مرسي في عهده أعطاهم مساحه كبيره من الحريه لدرجة انهم كانو يشتموه ويتمصخرو عل
NOT,NOT,@USER آمين يا رب، تسلمي يا فاطمة :)) ❤️
NOT,NOT,@USER يا فتان يا فتان يا فتان يا فتان يا فتان عطك ننوووي يا مريض
NOT,NOT,@USER بس يا حسين بس يا عيني بس يا روحى اهدى خلص خلصنا
NOT,NOT,@USER اللهم يا شافي اشفه يا الله شفاء لا يغادر سقما. اللهم امين
NOT,NOT,حبيبي يا حوفي ❤️<LF>وعرفتك يا هندسه يا متكبر 😹😹❤️ URL
NOT,NOT,RT @USER: يا ليلي و يا ليلة وش نشكيلك يما راني ميتة بلعية و عينيا يوجع فيا @USER<LF>#BBMAsTopSocial EXO
OFF,OFF,يا ملحده يا بنت الكلب URL
NOT,NOT,RT @USER: @USER @USER كتير علية يا فاطمة تسلميلى يا قلب هدى<LF>ربى يبارك فيكى ويسعدك ويسعد اسرتك<LF>يارب🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹…
NOT,NOT,يا قطـاة العبيّـه يـا هيام الـذلـول<LF>يا عيـون النداوي يا رقبـة الغزال .
NOT,NOT,RT @USER: @USER يا الله الجنه يا الله <LF>ابافهد تعلمنا منك الكثير ولازلنا نتعلم
NOT,NOT,يا حنون الملامح يا حبيبيّ ياابوي ♥️♥️<LF> #شخص_تفتخر_بقربك_منه
NOT,NOT,@USER ياعيني. ياقوي يا معرق يا كفو يا كلشي في الحياة
NOT,NOT,يا عذاب يا جرح الهجر بين صحرا و مطر<LF>يا عذاب يا عذاب<LF>يا سراب دربه يجافي القدم<LF>اللي مشى فيه شوق وخوف وندم<LF>سألت الغيوم في أي الدروب ألقاك يوم<LF>رد الصدى يعتذر<LF>لا تنتظر لا تنتظر <LF>حبه وجوده في حياتك سراب<LF>ســـراب
NOT,OFF,@USER معنى الدخله يا حنا يا انتم <LF>ياليت السباك يستفيد ويحس ويزرع في اللاعبين القتال لآخر مباراة في الدوري
NOT,NOT,يا افضل مهاجم في السعوديه يا ابرا يا ميسي يا رونالدو يا كبيييييير URL
NOT,NOT,@USER والله يا صديقي ما أروع كلماتك ومن اروعها هذه القصيدة وقصيدة طب يا غايب يا اللي سايب جوه قلبي سنين غرام تحفة شعرية رائعة
NOT,NOT,يا رب يا أخدها أنا يا تاخدها أنت ..
NOT,NOT,RT @USER: العشق كله والله العظيم ربنا يخليك يا ابو قلب ابيض يا نضيف يا احلي اخ والله URL
NOT,OFF,@USER يا تكون قد كلمتك يا تلبس طرحة عمتك
NOT,NOT,@USER استبشر خير يا لمبي يا صاحبي <LF>سقوط الحكم العسكري في السودان والجزائر وليبيا وقيام نظام مدني سينهي حقبة العسكر في المنطقة<LF>أنا وانت والشعب نقدر نثور ونجيب النظام المدني العادل الحر
NOT,NOT,@USER @USER اللهم شافيه وعافيه من كل شر انتا السميع العليم يا ارحم الراحمين يا رب العالمين
NOT,NOT,@USER @USER تحرض في النتصى عليا وتقوله انفولو وانت متابعني ؟؟<LF>باهي يا مريوم يا عسل انتي تفضلي ديري انفولو انتي وريحي راسك URL
NOT,NOT,@USER كل سنه وانت طيب يا باور يا عالمى وعقبال يارب العمر كلوا ودايما من نجاح لنجاح يارب ❤️😍🎉
OFF,NOT,@USER اه يا بكري يا معرض عارف الجدول قبلنا😂😂
NOT,NOT,@USER من تتكلم عنهم اخي العزيز ليسو الشعب وإنما نسبة لا تصل حتى واحد بالميه من الشعب فلا تعمم أتمنى اعادة النظر في الزيادات المتكرره ظروفنا الماديه ماعاد تتحمل يا حبيب الشعب يا ملكنا الغالي
NOT,NOT,يا أكتفائي يا عوني وكل احبابي ، يا فخري واعتزازي وبسمة محياي ويا جميع من احب احبك.
NOT,NOT,اللهم يا مسهل الشديد يا ملين الحديد يا منجز الوعيد و يا من هو كل يوم فى امر جديد اخرجنى من حلق الضيق الى اوسع الطريق بك ادفع ما لا اطيق ولا حول ولا قوة الا بالله العلى العظيم القدير الكريم
NOT,NOT,@USER يا رب استرها معانا يا رب 😂❤
NOT,OFF,RT @USER: قولهم يا تريكه عرفهم يا متعب عرفوهم مين هو الأهلى <LF>#الاهلي_للرجال_يا_موظفين
NOT,NOT,RT @USER: ماعندي مبدأ النقاش <LF>انا يا اقنعك يا اتهاوش معاك 😂!
NOT,OFF,@USER يا خبر أبيض يا شيخ أشرف ما هذا
NOT,NOT,يا ديمه يا فخمه وش ذا الاعلان الاسطوري 😭😂 URL
NOT,NOT,يا رب عفوك يا محلّ العفو . . وأنت المستعان<LF>عنّي على نفسي وساعدني في ردع شرورهآ.
NOT,NOT,يا ألله يا كريم يا حنان يا منان URL
NOT,NOT,اللهم يا عليم يا حليم، يا عليّ يا عظيم، يا لطيفاً بي، يا حفيّا بي، يا غنيّاً عني، ألطف بي، بأقدارگ الجارية.
NOT,NOT,@USER @USER يا شيكو يا شيكو ما غلبان إلا الشيطان هههههههههههه بعد الشر متقولش علي نفسك كده أنت ذي الفل❤❤❤😊😊😊 URL
NOT,OFF,الوراثة عند الاجانب بتكون بالعيون او بالملامح لكن عندنا يا سكر يا ضغط يا صلعة يا غباء.
NOT,NOT,يا رب توفيقك يا ارحم الراحمين ...❤️
NOT,NOT,يا تقترب يا تبتعد ، لاتعلقني بينهم!
NOT,NOT,يا نحكمكم يا نموتكم <LF>قالها بدون تردد !!! URL
NOT,NOT,@USER امييين يا رب ، تسلم يا كبير ♥♥♥
OFF,NOT,RT @USER: يا اتحاد العار يا اتحاد الكوسه يا اتحاد الدولار <LF>#ماتش_الاسيوطي_بجمهور
OFF,OFF,@USER انيك عارك يا بنت الحرام يا كذابة يا بنت الزنوة
NOT,NOT,@USER @USER يا جمال كلماتك يا همس 🌹
NOT,NOT,يا محلاك يا وطن وهؤلاء روادك URL
OFF,OFF,يا نقاز يا ابن الوسخة ..
NOT,NOT,يا وهّاب .. يا باسط ❤️
NOT,NOT,بلادي يا بلادي يا عيون قمر الربيع<LF>أندهي يا بلادي يجاوبك الجميع<LF>عاشق أنا و الحي ده حيِّ<LF>أول كلامي أهني الشعب و أحيي<LF>أغني عن أمتي و عن ديما خايِّ<LF>و أنا ساعت العشق . أ<LF>وصباح الخير يا سينا رسيتي فى مراسينا<LF>تعالي فى حضننا الدافي ضمينا وخدينا يا سينا<LF> #زعيم_تويتر_بفولورز_الجمعه
NOT,NOT,RT @USER: الاسطططوره بريجوفيتش اعظم مهاجم في دورينا .. يا جججججججلاد يا قاتل . URL
OFF,OFF,@USER اوكي يا مايعة يا دلوعة يا قليلة الأدب يا حقيرة يا وصخة اوكي
NOT,NOT,اخ يا ئلبي يا كتاكت ياما انتا شايف وساكت 🙂 URL
NOT,NOT,@USER يعني هو هو يا ملل يا امتحانات<LF>نيزك بقا يا رب 😂😂😂💔
NOT,NOT,#اسيا_يا_عنابي عنابي يا عنابي يا خدود الحليوة أحبابي يا أحبابي يا رموش الحليوة يا عنابي<LF>URL
NOT,NOT,""" يا ربّ الفجر يا ربّ نسيمه☁️""."
NOT,NOT,كفو ومليووووووون كفوووووو يا عاشق يا عالمي يا كبير 💛💙 URL
NOT,NOT,يا بسمه أيامي يا مبدع الهامي 💙
NOT,OFF,@USER حيرتونا مين الامام المهدي السيسي ولا بن زايد لازم تختاروا امام للامة يا بن سلمان يا بن زايد يا السيسي يا إما بتقسموها بينهم
NOT,NOT,"""يا قبلة الأرض يا محراب شِعر الصالحين .. <LF>يا ضحكة المسكين يا أم اليتامى يا الخجل""🌿♥️."
NOT,NOT,#حقاً .. <LF>🌿 ما فقد الماضون مثلك يا حبيبى و يا شفيعى يا رسول الله 💝<LF>🌿 ولا مثلك حتى القيامة يُفقد 💝💝<LF>💝صلوا عليه ﷺ💝 URL
NOT,NOT,يا خل يا مرتآح ليتك توآسيني<LF>لا تنوي المرواح ...!!💔
NOT,NOT,ال play list بتاعتي متنوعه اللي هو ببقي بسمع اغنيه حزينه وناس مجروحه ومقتله في بعض واتاثر اوي وبعدها بدقيقه تلاقي يا طبطب يا ادلع😂🤷🏻‍♀️واندمج وافرح معاها برده ومش فاهمه ايه ده
OFF,OFF,انا ما ننهددش يا سسمك: انا ننفذ طول: الحاكم يحقق معاك على السرقة موش انا باش نخدم خدمة الحاكم يا سسمك! <LF>يا سارق يا ذليل! يا اللي يبانش فيك<LF>P.s: ما يبانش فيك، تسرق في اللي اواك في دارو: يا ممسخ <LF>و السرقة ثابتة بشهادة الشهود اللي هوما شافوا عندك البريكية الانتيكة يا سارق يا قلاّب
NOT,NOT,وسافرى يا احزان سافرى يا احزان .. ملكيش مابنا مكان<LF>ده في قلوبنا امان 🎶
NOT,NOT,@USER و انت عرفت منين يا باهر يا رب الخبر يطلع صحيح خلى البلد تنضف
NOT,NOT,ولا بعد ابي اصبغ ياربي لا خلاص يا بكرا يا اليوم الشعر محشوش ان شاءالله
NOT,NOT,يا وجهك يا سمارك يا كل اللي أحب 💙
NOT,NOT,RT @USER: @USER يا مرحبابك يا دكتورة نوف بين اهلك .
NOT,NOT,يا واحشني يا ماخذ كل تفكيري.
NOT,NOT,يا مطلع الصبح يا اول حبال النور
