NOT,NOT,Η διαφορα με τη ΝΔ μεγαλωνει ... Δινουμε αδεια στον Μητσαρα να τα οργανωσει πιο καλα για το ΣΚ των εκλογων. #syriza_xeftiles #συριζοπανα #ερχεται_ΠΟΥΤΣΑ #ερχεται_ΚΑΡΑΠΟΥΤΣΑ #4islands
NOT,NOT,Σαν το τελευταίο επεισόδιο game of thrones έγινε. απογοήτευση #MasterChefGR #MasterChefGR_Xeftiles
NOT,NOT,Καλη εβδομαδα στην παρέα. άρχισε. #erwtasmeta
NOT,NOT,Ντυμένη Φλωρινιώτης σήμερα η Καγιά #gntmgr
NOT,NOT,Στον έβδομο ουρανό όλοι αδέρφια! #MasterChefGR #MasterChefGR_xeftiles
NOT,NOT,Γύρισε η Σουζάνα #gntmgr
NOT,OFF,"@USER Πρεπει να εισαι πολυ νεος κ απαιδευτος στη ζωη σου στο να επικαλεισαι τον Κουφοντινα αυτο το καθαρμα αρχιδολοφονο τρομοκρατη,,,,, αυτος ειναι κινδυνος θανατος για δεξιους κεντρωους και αριστερους,, γιατι ειναι αντιεξουσιαστης κ μηδενιστης μλγια επαγγελματιας φονιας,,,,,"
OFF,NOT,τώρα θα το μάθουμε ότι είναι άθλια σταλινο-φασισταριά;️
NOT,NOT,Ο ξάδελφος τους εφαγε τελικά #erwtasmeta
OFF,NOT,@USER Τώρα που χειμωνιάζει να τους πάρεις τέτοια ή να βάλεις τις γυναίκες στο σπίτι να πλέξουν!
NOT,NOT,@USER Χαχαχαχα θεός είσαι
NOT,NOT,#GNTMgr Μπράβο Άννα- Μαρια για την καλύτερη φωτο!
NOT,NOT,"Να είσαι ο #Μπακογιάννης μα και οποιοσδήποτε που έχασε δικό του άνθρωπο μ αυτον τον τρόπο, να τρως σε μια ταβέρνα και να σου φωνάζουν συνθήματα υπέρ του δολοφόνου του πατέρα σου #Μπακογιαννη Μη σου τύχει... Η επιλεκτική ευαισθησία κάποιων ανθρώπων, με τρομάζει..."
NOT,NOT,Καλη κουβεντα δε παιζει να πουν η ελευθερια ειναι στον κοσμο της και οι τσουχτρες στην στερια #gntmgr
OFF,OFF,@USER Κρίμα και φαινοσουν παντελόνατος. Θα δικαστειτε πολύ αυστηρά από τον λαό όμως. Ίσως όχι το 23 αλλά αν συνεχίσετε έτσι θα έχετε το ίδιο μέλλον όπως τα άλλα δεξιά κόμματα στην Ευρώπη που γίνονται πουτανες αριστερών για να κρατηθούν εξουσία απέναντι στα πατριωτικά κομματα
NOT,NOT,"@USER Τελικα η πιο κερδισμένη εισαι....μπήκες έπαιξες σωστά,ξεσπασεις σωστάοταν έπρεπε,δοκίμασες/χτυπηθηκες για κατι που στην τελική μαγκιά σου το θέλες κ το εκανεςβγήκες έξω κιουρια να σουλατσάρεις σε φλερτ/σχεση και σε οτι ερχεται..."
NOT,OFF,"@USER καλέ αστράφτεις, εγώ 6 μήνες πήρα και από κώλος της μαϊμούς έγινα κώλος της μαϊμούς αλλά χωρίς σπυριά"
NOT,OFF,Αυτή η Ρεγγινα ρε γαμωτο ποια νομίζει οτι ειναι! Εχει γλύψει όλους τους Τούρκους εκει και γι αυτο δεν φεύγει #poweroflovegr #skaipolxeftiles
OFF,OFF,Η πιο πουτανάρα #gntmgr
NOT,NOT,μερικοί το παίζεται άντρες εννοώ είστε ακόμα αγόρια του δημοτικού. #Καλημέρα
NOT,NOT,Μητσοτάκη @USER αν κοιτάξεις στον καθρέφτη σου.. .. θα δεις ένα φοίνικα με ένα πουλί Εκπληκτικό; #εκλογες2019 #Αξίζουμε_καλύτερα #ΝΔ_ξεφτιλες
OFF,OFF,@USER πουτανες γυναικες
NOT,NOT,Φήμες λένε ότι οι βουλευτές του ΣΥΡΙΖΑ θα κουρευτούν έτσι για να δηλώσουν την συστράτευσή τους στον νυν υπέρ πάντων αγώνα με τον πρωθυπουργό Αλιέξη #ερχεται_ΠΟΥΤΣΑ
NOT,NOT,@USER κούκλα είσαι
NOT,NOT,'@USER Διαφωνώ... πας κόντρα στην αλήθεια! Για φόρεσε λίγο το χιούμορ. για κάνε φίλο! άντρα να σου πει πως σκέφτονται οι άντρες! Φίλο όμως όχι ιδιοτελή να παρασύρεται απ'' τα μάτια σου!'
NOT,NOT,Το Γωγουλίνι ανήκει στην συνομοταξία Mpekatorius Xazoviolious και συναντάται συχνά στην ελληνική τηλεόραση #shoppingstar
OFF,NOT,Δεν μας φτάνει η στεναχώρια για τα γκομενικά έχουμε μείνει κ χωρίς κομμα τώρα! Σταδιαλα #ΚΙΝΑΛ #Βενιζελος
OFF,NOT,Σκουλε συγκρατήσου. Πιτσιλισες το σαλόνι μου. Και όχι από σάλια #gntmgr
OFF,NOT,Η Σουζανα να παρει το μπουλο #GNTMgr
NOT,NOT,"""Η σε διατεταγμένη υπηρεσία, Δικαιοσύνη εξακολουθεί να """"ψηφίζει"""" μνημόνια. Ούτε τη Λαγκάρντ δεν ακούνε. Βέβαια οι δικοί τους μισθοί αποκαταστάθηκαν πλήρως. Τσέπωσαν και αναδρομικά. Μιά χαρά ανεξάρτητοι-εξαρτημένοι είναι."""
NOT,NOT,Και πολυ large ναουμ ο Περικλής #erwtasmeta
OFF,OFF,"@USER απο κατι το τοσο απλο για το τσιγαρο λεω, καταλαβαινεις το ποσο πουτανα ειναι ολα στο μυαλο τους, μετα απορουμε γιατι τον πινουμε 40 χρονια"
NOT,NOT,Η Ζεν απόψε #GNTMgr
OFF,NOT,"""""""Με όλα τα πουλιά τα πάει καλά η Κέισι"""" Άννα-Μαρία 2019 μ.Χ #gntmgr"""
NOT,NOT,@USER Θα το πω στη γυναίκα του
NOT,NOT,Μας το βγάλατε ξινό με την επιστροφή της αχωνευτης #gntmgr
NOT,NOT,Ας της κόψει κάποιος της Κάτιας αυτή τη ρημάδα τη γλώσσα #GNTMgr
NOT,NOT,@USER Τώρα σοβαρά μήπως ξέρεις πόσους απογοήτευσε μετά το δημοψήφισμα; Έχεις σκεφτεί μήπως τον ψηφίζουν ακόμα λόγο πόλωσης να μην βγει ο #κουλης #ekloges19 #ΝΔ_ξεφτιλες #Συριζα_ξεφτιλες
NOT,OFF,"Μαλακα μου, το πιο κακό απ όλα είναι ότι βαλαν το λόγω τιμής μετά το #TheVoiceGR για να κάτσω επιπόλαια εγώ και να κλείσω τη τηλεόραση! Να δεις που Αυτό οι πατερες της εκκλησιας μας θα μου το κοπανήσουν τη μέρα της κρίσης!"
OFF,NOT,@USER Τιμωρός είναι και υποχρεούτε να είναι καθε Έλληνας πολίτης όταν θίγεται δημόσιο αγαθό.Εδώ συμβαίνει ακριβώς αυτό.Αν είσαι συριζαια να την χαίρεσαι την κλέφτρα του δημοσίου.
NOT,NOT,"αν η Μαρια Μαρτινα θα βρεθει ξανα στο παγκο της λαικης , εσυ φαντασου ουτε καν δουλεια σα μοντελο θα εχεις . εισαι σαν το καγκουρο #GNTMgr"
NOT,NOT,"@USER Καλα θα κανει να παρει παραδειγμα απο την Σουντε, που οχι μονο ειναι τραυματισμενη και δεν παιζει πολυ, αλλα φερνει νικες και μενει πισω οταν πρεπει.Οταν εισαι καλη παικτρια δεν εχεις αναγκη να το λες γιατι φαινεται. Και η Αφρο μεγαλωσε το στομα της και μικρανε το «μυαλο» της."
NOT,NOT,ΩΧ ΑΜΆΝ ΣΤΕΙΛΑΝΕ ΤΗ ΖΕΝΕΒΙΕΒ ΝΑ ΔΙΑΒΆΣΕΙ! ΛΟΛ #gntmgr
OFF,NOT,Ξυπνήστε ρε: υπηρέτες της Νέας τάξης! Στα τέσσερα κάθονται τα γιουσουφάκια! Ξυπνάτεεε γίδια έρχεται καταιγίδα μεγάλη! Το ΓΕΕΘΑ βαπτίζει «μετανάστες» και «πρόσφυγες» του...
NOT,NOT,"Δάκρυσε όλη η Ελλάδα: Χρυσό Μετάλλιο ο Διόνυσης Ξένος στο Κ1 Καράτε, μέσα στην Κωνσταντινούπολη -"
OFF,OFF,"@USER Έχω γράψει ήδη. Δικαίωμά τους. Μαλάκες ναι,ακροδεξιούς όχι."
NOT,NOT,"@USER Θα συμφωνήσω απόλυτα μαζί σου. Εμένα μου χτυπάει επίσης άσχημα, που μιλάνε όλοι μπροστά σε κάποιον, που δεν καταλαβαίνει την γλώσσα επίσης. Άσπροι - Μαύροι, Έλληνες - Τούρκοι. Ειδικά ο Οκάι που φαίνεται ο άνθρωπος ότι δεν έχει δημιουργήσει πρόβλημα."
OFF,OFF,Σα να σου λένε σταματά να βρωμάει το μουνι σου τυρί Σουζάνα μου. #gntmgr
NOT,NOT,Και τα ποντίκια αρχίζουν να πηδούν απο το πλοίο που βουλιάζει....#ΣΥΡΙΖΑ_ξεφτιλες #συριζα_τελος
NOT,NOT,Η γόβα ωραία αλλά το πέδιλο πιο ωραίο για άνοιξη #shoppingstar
NOT,NOT,Η Άννα κάθε φορά που δέχεται αρνητικά σχόλια από τους κριτές. #gntmgr
NOT,NOT,Καλή τύχη στο Ευρωκοινοβούλιο #ΝΔ_ξεφτίλες ! Καλή τύχη στην Ε.Ε. γενικά!
OFF,NOT,Bικυ θεότητα της μόδας έμαθες στα τσοκαρα να μην είναι ρσοκαρα σε ευχαριστουμε #ShoppingStar
NOT,NOT,"Για να σου κουνηθεί κάτι, πρέπει να έχεις και κάτι.... #giatinparea"
OFF,OFF,"@USER Όλες πουτανες είναι, χωρίς έκφραση, με υπεροπτικο βλέμμα σαν να είναι τρεντο-γκομενες από την Γλυφάδα!"
NOT,NOT,'ειμαι σε διλλημα ποιος με εχει απαγοητευεσει πιο πολυ. τον τερζο που τον ειχα για σοβαρο και ωριμο ανδρα και κατεληξε παιχνδιακι της ρενιας; ή την κατερινα που την ειχαν πανω απ''ολους και κατεληξε να ερωτευτει τον τον μπιλ ποιος σας εχει απαγοητευσει εσας; #poweroflovegr'
OFF,OFF,Με μαλακία πέναλτι με μαλακία αντίδραση η Τότεναμ ξεφτίλα να μην το πάρει κανείς #UCLfinal
OFF,OFF,Μονο μέναν τρόπο ηρεμεί η Άννα. Με πουτσα Κωνσταντίνου #ErwtasMeta
OFF,NOT,Ιζαμπελ ΣΚΑΣΕ γιατι θα σ πουμε κ εμεις κανα γαλλικο #kokkinopotami
NOT,NOT,Αυτο ειναι ακομα ενα σιγουρο #KaloMesimeraki
OFF,NOT,"@USER Κακομοιρη, για λυπηση εισαι"
OFF,OFF,"@USER Εισαι και μαλακας ρε φιλε, βλεπεις να κραζουνε νεοδημοκρατη και χωνεσαι να πεις μεγαλυτερη μαλακια να κραξουν εσενα"
NOT,NOT,@USER Περνανε αυτους που αυτοι θελουν. Αυτο ειναι το θεμα. Δεν ειναι αντικειμενικοι. Δεν ειναι αδιαβλητοι. Εχω πληροφοριες εκ των εσω που δε μπορω να πω διοτι δεν εχει νοημα για κατι τετελεσμενο που δεν εχει γινει μια φορα. #TheVoicegr
OFF,OFF,"@USER Πω πω πω πω πω, πω πω, τσι πουτάνες Μπάτσοι και χωροφυλάκοι Μπάτσοι και χωροφυλάκοι Μας το κλείσαν το τσαρδάκι Πω πω πω πω πω, θα τους κράξω θα τα πω Μάγκες πιάστε τα γιοφύρια Μάγκες πιάστε τα γιοφύρια Μάγκες πιάστε τα γιοφύρια Μπάτσοι κλάστε μας τ’ αρχίδια"
NOT,NOT,"Η Κωνσταντίνα σε πόζα ω τάφε μου, κρεβάτι νυφικό #gntmgr"
NOT,NOT,Άσε μας μαρη που ζεσταινεσαι τί να πουν οι άνθρωποι αυτοί που δουλεύουν χειμώνα καλοκαίρι πάνω από τις φωτιές #kalytera
NOT,OFF,@USER Εισαι μουντι δλδ
NOT,NOT,@USER Δεν θα ξεχασω ποτε συνέντευξη επαγγελματίας πορνης που δούλεψε σε ολη την επαρχεία Εκανε ειδικά αναφορα για την γυναίκες της περιοχής
NOT,NOT,#giatinparea Θα ξεράσω με τις ακρίδες έλεος μόλις φάγαμε ρε Νίκο..είναι και καραμελωμένες
NOT,NOT,Το αντίο των κοριτσιών στην Μαρτίνα #gntmgr
NOT,OFF,@USER Ποιός από τους 2 είσαι που τραβαγαν με ντάλα ήλιο μια ώρα πριν αρχίσει;
OFF,OFF,"@USER διάβαση-ραμπα αναπήρου-αυτοκίνητο πάνω στη διάβαση κ την ράμπα. -κυριε σας παρακαλώ το αυτοκ. σας, πως θα περάσω να πετάξω;! -αντε γαμήσου ρε θες ψυχίατρο συριζαίε! Αληθινή ιστορία Φιλτατε, για αυτούς θα τα παίρνεις απο τον Σρζ, ωστόσο η συνείδησή σου θα είναι καθαρή."
NOT,NOT,"@USER Ευχαριστούμε Ρένα που μας άδειασες τη γωνιά αλλά δεν έπρεπε να μας αναγκάσεις να το κάνουμε εμείς, έπρεπε να το κάνεις μόνη σου, θα γλίτωνες και τη ξεφτίλα. Αντε και καλή λησμονιά."
NOT,NOT,Η Κάτια είναι για ψυχιατρείο παιδιά να το θυμηθείτε. Έχει βλέμμα ψυχασθενή δολοφόνου #gntmgr
OFF,NOT,Οι ΦΦ Φακ οΦ σήμερα;! Όμορφη τριτουλα! Επιτέλους! #gntmgr
NOT,OFF,@USER Πολύ σούπα ματς ΡΕ ΠΑΙΔΙΑ Η ΛΙΒΕΡΠΟΥΛ ΑΓΓΛΙΚΗ ΟΜΑΔΑ ΕΙΝΑΙ ΠΟΣΟΙ ΑΓΓΛΟΙ ΠΑΙΖΟΥΝ . Ρε και ο προπονητής ξένος είναι LOOSERS
NOT,NOT,"Στα Γιαννιτσά αν δεν είναι φασίστες ψηφίζουν ΝΔ χωρίς να ξέρουν, γιατί έτσι τα βρήκαν από τον μπαμπά τους. Ξέρω."
NOT,NOT,Μέσος τουιτερας με την καταστασουλα της Σουζανας #gntmgr
NOT,NOT,"Η σεξουαλικοποίηση της Αισθητικής του Λιαγκα εκδημοκρατίζει τήν ασέλγεια, γιά να παραμείνει αδιαβάθμητα διασκεδαστική, όπως απαιτεί ο κατευναστικός δογματισμός. της τηλεοπτικότητας. Στήν παρακμή κάθε ευπρέπειας νά γελάμε. Αποκτηνωμένα,αναίσθητα. Αισχρά."
OFF,OFF,@USER Πουτάνες
NOT,NOT,'@USER Τον εαυτό σου γτ τον βγάζεις απ'' έξω; Συνταξιούχος δεν είσαι κι εσύ;'
NOT,NOT,Καλύτερα ριχτε με από τα 30 μέτρα . #gntmgr #ornithophobia
OFF,OFF,"Ωχ άρχισε το Γωγουλίνι να χαντακώνει, λες και δεν έφταναν οι μαλακίες που πετάει #shoppingstar"
NOT,NOT,"Πάντως πέρα από το γενικά απαισιόδοξο κλίμα, χάρηκα που τελικά ήταν ελάχιστοι και γραφικοί στα #Διαβατά"
NOT,NOT,Γιατί δεν βγάζουμε Μπακογιάννη επόμενο πρωθυπουργό; Αφού έκανε 4 παιδιά με 3 διαφορετικές γυναίκες όλα μπορεί να τα καταφέρει
NOT,NOT,Ο τελικός του #MasterChefGR είναι το ίδιο μ@€#%α με του #gntmgr χωρίς όμως την ψηφοφορία φιάσκο. #MasterChefGR_Xeftiles
NOT,OFF,@USER Δακρύσαμε …...να σου ανεβασω 100 βιντεο με κατι 60ρηδες να παντρευοντε 10χρονα κοριτσακια ; α στο διαολο πατσαβουρα
NOT,NOT,"#shoppingstar Ρε Φιλιώ ωραία μάτια, ωραίο κοντούρινγκ...στο κραγιόν το χάνεις πάντα! Έναν τόνο ίσως και δύο πιο ανοιχτό από αυτό που σκέφτεσαι πρέπει να τους βάζεις!"
NOT,NOT,#TheVoiceGR Εγώ είμαι κουφή ή όλοι πλην Σακη; Μ’αρεσε φοβερά ο τύπος!
NOT,NOT,"Φωνές υπάρχουν, δισκογραφία και μαγαζιά δεν υπάρχουν.. #TheVoiceGR"
NOT,NOT,#TheVoiceGR Τι ωραία φωνή λέει και δεν γύρισε.Ελα φτάνει το θέατρο σας πήραμε χαμπάρι.
NOT,NOT,Ενταξει η Κεισι μολις ‘’αποχωρησε’’ την Σουζανα. Ευχαριστουμε θεαρα #GNTMgr #gntm #gntmgr
NOT,NOT,Την Βιέννη θα διάλεγα κοπελιά...#TheVoiceGR
NOT,NOT,"""ΤΑΒΛΑ """"ΕΙΜΑΙ"""" ΧΑΧΧΑΧΑΧΑΧΑΧΧΑΧΑ #kalomesimeraki"""
NOT,OFF,"@USER Άξιος και λίγα λες, σπάνιο να βρεις τέτοιο κωλοτουμπα. #ΣΥΡΙΖΑ_ξεφτιλες"
NOT,NOT,"10 σκάνδαλα των Ζαίων που δεν έχουν διερευνηθεί. Ο Κυρανάκης τον έκανε ξεφτίλα τον Αρβανίτη, ξεκάθαρα, αλλά εάν δεν τους βάλουν φυλακή, όλα αυτά θα είναι μόνο για τα μάτια του κόσμου."
NOT,NOT,Ναι ναι.. Η Κάτια ΚΑΘΟΛΟΥ μέσο #GNTMgr
NOT,NOT,"""Αν φύγει FF, η Μαρία υποσχέθηκε κλαρίνα. Αν γίνεται βάλτε το """"Ωπωπωπωπω-πωπω-πωπώ, Τιιι Καη-μός"""". #GNTMgr"""
NOT,NOT,Έφυγε και η Μαρτίνα και δε μπορεί να κάνει την κουτσομούρα στα δίχτυα #gntmgr
NOT,NOT,Πωωω Σακη τι χυλοπιτα ηταν αυτη; #TheVoiceGR
OFF,OFF,"Χατζηγεωργίου αγόρι μου, είσαι παντελώς άσχετος με το τέννις και λες όλο μαλακίες! Σταμάτα να αναλύεις κάθε πόντο. #Tsitsipas"
OFF,NOT,Ελευθερία δεν είσαι τρομαγμένη είσαι ούφο #gntmgr
NOT,NOT,Ρε βάλτε τες να σφαχτούν και αφηστε τα μαγικά #gntmgr
NOT,NOT,"#εκλογές ΜΠΟΓΔΑΝΟΣ-ΚΑΜΠΟΣΟΣ-ΜΠΑΜΠΗΣ , ΙΟΥΝΗΣ 2019 : Η ΑΛΗΤΕΙΑ ΣΤΗΝ ΕΞΟΥΣΙΑ ! #ΝΔ_ξεφτιλες #μπογδανος #Μπαμπης"
NOT,NOT,"@USER Μπορεί να φαίνεται ότι δέχεσαι επίθεση, αλλά μη τσιμπάς. Είσαι ένας εξαιρετικός συνομιλητής και θα πρότεινα να ξανακάνουμε την συζήτηση την Δευτέρα."
NOT,NOT,ΑΝΝΑ ΜΑΡΙΑ ΕΙΣΑΙ ΕΙΔΩΛΟ! #GNTMgr
NOT,NOT,"Πέτρος: «Να ρωτήσουμε τις Μέλισσες, εμείς δεν το έχουμε ξαναπάρει». Ευτυχώς, έχει χιούμορ. #giatinparea"
NOT,NOT,@USER Δηλαδη ολοι οι αντρες κατω του μετριου.
NOT,NOT,Και Αγγλικά και Ελληνικά και Γαλλικά. Ο Κωνσταντίνος Στίνης έχει ανεβάσει ψηλά τον πήχη. #XFactorGR #OpenTV
NOT,NOT,"Και στα γραφεία της Vogue να ξέρετε, έτσι επιλέγουν τα μοντέλα τους, έχει η Anna Wintour έναν μάγο κρυμμένο στην ντουλάπα και τον βγάζει έξω όποτε έχουν κάστινγκ. #gntmgr"
NOT,NOT,χωσε αννα μαρια! #gntmgr
NOT,NOT,Φρουρααααα #TheVoiceGR
OFF,NOT,"#ερχεται_ΠΟΥΤΣΑ για τα capital controls, για το ξεπούλημα της Μακεδονίας για να μη κόψουν τις συντάξεις, για τη Μάνδρα, το Μάτι και τη κοροϊδία με την ύπαρξη νεκρών, για τη συνέντευξη της Π. Υ. με μπροστάρη τον υπουργό προπαγάνδας, για τα λαθροπιθηκια! Και πολλά άλλα!"
NOT,NOT,@USER μαζι νομιζω απλα χωρια αντρες γυναικες οπως κανουν και τωρα
NOT,NOT,@USER Πωωω αφιλτρη εισαι ονειρο
OFF,OFF,#survivorgr Γαμιεται ο @USER
NOT,NOT,*Εισαι Βασιστικος φιλαρακι* Ταμταμικος ειμαι φιλαρακι
NOT,OFF,Ήρθε ο καιρός αγαπη μου για τα καλοκαιρινά ! Και μουσατος είσαι ! Και μελαχρινός !
OFF,OFF,@USER Αληθεια μωρη πιστευεται οτι εσεις -εσυ ειστε προοδευτικο κ δημοκρατικο μετωπο ; ευτυχως που υπαρχεται κ εσεις οι καραγκιοζηδες κ μας κανεται να χαμογελαμε λιγο. Αει μωρη πλυνε κανενα πιατο κ καμια κυλοτα κ ξανα ελλα να μας τα πεις τα καλαντα
NOT,NOT,"Με δεξιό πρωθυπουργό, δεξιό περιφεριάρχη, δεξιό δήμαρχο...θα γυρίσω από Αμερική όταν θα έχουμε εκλογές πάλι...#εκλογές2019 #ΝΔ_ξεφτίλες"
NOT,NOT,@USER Ο Μπάρκας τρώει σουβλάκια χοιρινά στην Φιλιππιάδα με τους πρόσφυγες να λιποθυμάνε και εκεί κάνει το κορόιδο !
OFF,NOT,@USER Ευθικτος φασίστας
OFF,NOT,"Απορία τα ρούχα αυτά τώρα είναι ωραία και σύγχρονα; η Σουζανα και στο περπάτημα αγγούρι, η Κάτια πόσο εκνευριστικη φάτσα τρομαριτσα της που νομίζει ότι είναι τοπ μοντελαρα, η Ασημινα σταθερά γλιτσα.. #gntmgr"
NOT,NOT,"Η Κάτια σε κάποιες φάσεις, την πιάνει η κάμερα να κοιτάζει σαν ψυχασθενής δολοφόνος, εντελώς ανέκφραστη με τα μάτια της να τρυπάνε ψυχές #gntmgr #gntm"
NOT,NOT,"Ξεχάστε γρήγορα αυτή την κατά τα άλλα εντυπωσιακή πονεμένη για άλλους εικόνα. Τα μάτια σας 24 όπως λέει ο λαός. Όπως δείχνει πάμε σε εκλογές χωρίς υπηρεσιακή κυβέρνηση,και τους ηθικούς να αλωνίζουν. Επίσης ίσως σκέφτονται να προχωρήσουν στην αλλαγή ηγεσίας στη Δικαιοσύνη"
NOT,NOT,Έχω 43 εγκεφαλικά. Δεν το πίστευα ότι θα ήταν οντως #erwtasmeta
NOT,NOT,Η ζενια θέλει να μεινει λίγο μόνη της να σκεφτεί να αρπάξει και τα μισά παλουκια της Ελλάδος #poweroflovegr
NOT,NOT,Συγγνώμη τι προγούλι ειναι αυτο που έχει η Πρίνου καλε ; ΣΟΚ #kalomesimeraki
NOT,NOT,"@USER Χρόνια πολλά,καλά με ευτυχία και Υγεία πάνω από όλα. Να είσαι πάντα τόσο δυνατή"
OFF,OFF,@USER Το μουνόπανο τι γράφει έπρεπε να είχε κινηθεί εισαγγελέας αλλά τι λέω σήμερα είναι Σάββατο
OFF,OFF,Αργα το καταλαβες μωρη ηλιθια Κατια! οτι εκαψες ολο το πακετο σου με το να ανακατευθεις με τα πιτουρα! η πονηρω η Μαρτινα που σας εβαζε φυτιλιες την εκανε με ελαφρα και γυρισε στη ζωουλα της! κατσε τωρα εσυ ν παλευεις να βγαλεις τη ρετσινια της κακιας! καλα να παθεις! #gntmgr
NOT,NOT,Δεν υπάρχουν λέξεις για να σε χαρακτηρίσω Σουζάνα #GNTMgr
NOT,NOT,#kokkinopotami δεν επείγει
NOT,OFF,Η βασίλισσα του χιουνιου είναι μωρη... ακου η παγωμένη βασίλισσα.. και στα παραμύθια λαθος; τόσο ασχετες; #gntmgr
NOT,OFF,Οταν εισαι κωλόφαρδη ομαδα! 4 νίκες στο δευτερόλεπτο! #survivorgr
NOT,NOT,@USER Καλημέρα Νίκο !να είσαι καλά κ σ ευχαριστώ πολύ ! Ομορφη να είναι η μέρα σου !️
NOT,OFF,"ΑΥΤΑ ΠΟΥ ΤΗΣ ΔΕΙΧΝΟΥΝ ΕΙΝΑΙ ΝΟΡΜΑΛ ΡΟΥΧΑ ΓΙΑ ΤΗΝ ΗΛΙΚΙΑ ΤΗΣ, ΑΛΛΑ ΑΥΤΗ ΕΚΕΙ, ΣΤΑ ΠΟΛΥΧΡΩΜΑ #shoppingstar"
NOT,NOT,@USER βγάλτο απο την πρίζα 10 λεπτά βάλτο. μια πλυση χωρίς ρουχα στους 90 με σοδα και χλωρινη.τελειώνει βγαζεις μπριζα .ανοίγεις φίλτρο βαλε μεσα ενα δάκτυλο (ασχολίαστο)γύρισε την αντλία και εισαι κομπλε
NOT,OFF,Πωλητρια:Επειδη δεν εχετε άλλα θα μου δωσετε 36 € #ShoppingStar
NOT,NOT,θαρραλέος δεν είσαι όταν δεν έχεις τίποτα να χάσεις. θαρραλέος είσαι όταν έχεις τα πάντα να χάσεις και μπαίνεις ολ ιν.
NOT,NOT,Ο μόνος που το ευχαριστήθηκε πραγματικά είναι ο ψαράς. #gntm #gntm2 #GNTMgr
NOT,NOT,Εννοείται θα έχεις στρατηγική και θα θες να τις πετάξεις όλες έξω. Δε θεωρεί κάνεις το αντίθετο #gntmgr
OFF,OFF,goal πουτάνες και νεκροί σας γαμάμεεεεεεεεεεεεεεεεεεεε
OFF,OFF,"θα παω για καφε με μια παλιά μου φιλη και με ρωτουσε αν θα βρεχει σημερα οπότε σηκωθηκα ειδα ήλιο και της εστειλα: ωραία μέρα για πούτσα σήμερα, καλημέρα!"
OFF,NOT,@USER σε αντιθεση με εσένα που είσαι το ψέμα και η προδοσία τις νεότερης ιστορίας....
OFF,OFF,"Ποντικάκια, άλλο το ΚΚΕ...άκυρο/λευκό όπου δεν συμμετέχει και απευθύνεται μόνο στον λαό (σε κανένα κόμμα) όπου συμμετέχει στον 2ο...κι άλλο ο ΣΥΡΙΖΑ που δίνει «μεγαλόψυχη προοδευτική» γραμμή αλλά απο πίσω λυσσάει κατα των κομμουνιστών. Μην τα εξομοιώνεται...φαίνεται ο κωλος σας"
OFF,OFF,@USER Αντε γαμησου.
NOT,NOT,@USER Είσαι;
NOT,NOT,"@USER Οι ασπροι κακολογουσαν τους μαυρους επειδη δεν τους κερασαν τιποτα ενω αυτοθ θα το εκαναν, οι μαυροι ελεγαν οτι η Αφροδιτη δεν παραδεχεται ποτε οτι καποιος αλλος ειναι καλυτερος απο αυτην. Λιγο πολυ αυτα που λενε καθε μερα. (Σε ξεχωριστα πηγαδακια βεβαια)."
NOT,NOT,Αχχχχ μπήκε! #gntmgr
NOT,NOT,'@USER 2.Στην Ευρώπη που έκλεισε τα σύνορα της για όλους και εδώ μένουν όσο υπάρχει χρήμα που το διαχειρίζονται ΜΚΟ κ κράτος. 3.Κανεις δεν αποστρέφεται τα παιδιά.ομως τα παιδιά είναι το 11% κ οι γυναίκες το 13%.Ολο το υπόλοιπο απ'' όλον τον κόσμο είναι άντρες .'
OFF,OFF,"@USER Αν μιλάμε ειλικρινά δεν έχω πρόβλημα να με βρίσεις. Αν λέω ψέμματα πες με ψεύτη. Αλλά ρε πούστη μου τι στο διάολο να κάνω; Ερχονται τα σκυλιά καταπάνω μου να με κατασπαράξουν κι εγώ θα κάτσω με σταυρωμένα χέρια; Αφού δεν ήταν ίδιος ο ΣΥΡΙΖΑ με την ΝΔ, τι να κάνω τώρα."
NOT,NOT,#XFactorGR Πωπω σου σπαει τ νευρα ο Μιχαλης ναι;
NOT,NOT,Νίκο γίνε ο ακάλυπτος και πάμε: Αλίκη μου Αλίκη μου #erwtasmeta
NOT,OFF,"""Παίρνεις συνέντευξη από τον Μαμαλάκη και τον ρωτάς αν βλέπει το #gntmgr; Βλέπεις τον θρυλικό μαγειρα και λες """"να βλέπει άραγε τη Μαρτίνα;"""". Θα μου πεις η συγκεκριμένη τι θα ρωτούσε.Για τα ριάλιτι και για αρρώστιες ρωτάει συνήθως. #toprwino"""
OFF,OFF,"'@USER δηλαδή μετράνε τα πρώτα ψηφοδέλτια , τα υπολοιπα ειναι ουρά δεν λέει τιποτα, το 30% μετράει η ψηφος'''' κ το 70% ειναι μαλάκες'"
NOT,NOT,Ούτε τριανταοχταχρονη ούτε ξανθιά ούτε παρουσιάστρια είναι χαρισό #ShoppingStar
NOT,NOT,Επίσης και όποιος αρνείται τα λεφτά της ΕΕ για τους πρόσφυγες.
NOT,OFF,"@USER τα κομπλεξ θα φανε αυτον τον λαο, λες κ αν μιλησεις θα σου πεσει ο κωλος"
